episode_id,evaluation_status,original_outcome,result,comparison,wins,losses,draws,win_rate,replacement_kind,replacement_seat,replacement_team,opponent_team,original_first_player,first_player_forced,scripted_fraction,opponent_fidelity,primary_attacked_turns,primary_attack_turns,primary_abandoned_attack_turns,loss_triage_signal,path,avg_first_attack_turn,baseline_result,baseline_win_rate,candidate_deck_sha256,decisive_win_rate,first_player_preserved_trials,forced_first_player_decisions,kaggle_seed_metadata,local_engine_seed_applied,observed_first_players,opponent_deck_sha256,opponent_exceptions,opponent_fallback_decisions,opponent_high_confidence_scripted,opponent_script_decisions,opponent_scripted_decisions,primary_attack_menus,primary_attacks,protocol_id,regression_vs_baseline,replay_module_version,replay_schema_version,replay_sha256,replay_statuses,replay_steps,result_reasons,timeouts,trials,win_rate_ci95_high,win_rate_ci95_low,win_rate_delta_vs_baseline
88203591,ok,loss,win,improved,1,0,0,1.0,public_loser,0,JZ,Dries @ Tufa Labs,0,1,0.75,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88203591.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1550208499,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,4,1,104,12,11,4,counterfactual-replay-v2,,1.32.2,1,1d0e4c4ddb3de137d587863ea77f2eb6b28df77593b7584bae3c29d7db58dd45,"[""DONE"", ""DONE""]",191,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88204121,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Majkel1337,JZ,0,1,0.481928,semantic_script_plus_generic_fallback,5,5,0,,scouting_replays/archive_import/88204121.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1554629964,0,"{""0"": 1}",666af56df55caeb180306f94b970cfbabf23e71405ba7746019c6a3d4200c268,0,43,3,68,40,14,5,counterfactual-replay-v2,,1.32.2,1,db682709a376558e3824a77e5306ed6ad4155eee7bf1051f3288c4745a059418,"[""DONE"", ""DONE""]",124,"{""prizes"": 1}",0,1,1.0,0.206549,
88204232,ok,loss,loss,unresolved_loss,0,1,0,0.0,public_loser,1,zoroark190,THIRD PTCG Club,0,1,0.882353,semantic_script_plus_generic_fallback,5,5,0,board exhausted; inspect trace,scouting_replays/archive_import/88204232.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,0.0,1,1,508002579,0,"{""0"": 1}",1042baaed6555b546f518c679a9773f90ea4c2d3e893c5cd4379ce6111278b4b,0,4,2,71,30,7,5,counterfactual-replay-v2,,1.32.2,1,bf6d203c418c03abe9b76557688ed571b63fd00ef8b4088444f93d1087bf5fcb,"[""DONE"", ""DONE""]",164,"{""no_active_pokemon"": 1}",0,1,0.793451,0.0,
88204771,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Dries @ Tufa Labs,zoroark190,0,1,0.7,semantic_script_plus_generic_fallback,2,2,0,,scouting_replays/archive_import/88204771.json,8.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,467877745,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,3,0,73,7,5,2,counterfactual-replay-v2,,1.32.2,1,f0f047109ae3ac7cef620039221272ce3728a4bcb527cabe7858beadf909f054,"[""DONE"", ""DONE""]",131,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88204990,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Pokemon Fan,Dries @ Tufa Labs,0,1,0.371795,semantic_script_plus_generic_fallback,8,8,0,,scouting_replays/archive_import/88204990.json,4.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,721897458,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,49,1,87,29,11,8,counterfactual-replay-v2,,1.32.2,1,6d30dd535dc0b6d2d98eaef13559dcb8a19ff9d6f34eca3e81c1e16f4b143a2d,"[""DONE"", ""DONE""]",151,"{""prizes"": 1}",0,1,1.0,0.206549,
88205283,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Team Rot-Weiß,zoroark190,0,1,0.418182,semantic_script_plus_generic_fallback,8,8,0,,scouting_replays/archive_import/88205283.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,9993559,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,32,0,91,23,11,8,counterfactual-replay-v2,,1.32.2,1,73a39ab2be24f99829e3e2a6ec64a30e363f8147fddea5224fe6f070cd8cc72d,"[""DONE"", ""DONE""]",184,"{""prizes"": 1}",0,1,1.0,0.206549,
88205289,ok,win,win,preserved_win,1,0,0,1.0,our_agent,0,MUHAMMAD UMER FAROOQ,ZhWing Fence,0,1,0.666667,semantic_script_plus_generic_fallback,3,3,0,,scouting_replays/our_agent_v3/wins/88205289.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,867844216,0,"{""0"": 1}",71861f2fe5b952d2af37fa02168a81b4f1d7f81ef2c37926035787f7f6110a43,0,3,0,76,6,7,3,counterfactual-replay-v2,,1.32.2,1,42f712af0acd70a6fc77ad6ae8b0990ad60f8794787da98c105f44371c9868c8,"[""DONE"", ""DONE""]",125,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88206332,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Dries @ Tufa Labs,Azat Akhtyamov,0,1,0.642857,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88206332.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,831170052,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,5,0,144,9,10,4,counterfactual-replay-v2,,1.32.2,1,f732e126df73e3fa1eb61b721d88f7f13b2384de2627f42062ec8939dbfe799c,"[""DONE"", ""DONE""]",286,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88206818,ok,loss,win,improved,1,0,0,1.0,public_loser,0,zoroark190,Team Rot-Weiß,0,1,0.327869,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88206818.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1055742499,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,41,1,49,20,10,4,counterfactual-replay-v2,,1.32.2,1,1bd2ab2021cf693181dcd32efe0ef75ec6955f81145c273faecd7392914ce899,"[""DONE"", ""DONE""]",104,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88206895,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Yushin Ito,Team Rot-Weiß,0,1,0.247788,semantic_script_plus_generic_fallback,10,10,0,,scouting_replays/archive_import/88206895.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,921535653,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,85,1,83,28,24,10,counterfactual-replay-v2,,1.32.2,1,5dff080670640d595bfffcf2d02c98841fda0240a66b54e4c82981895e1380a2,"[""DONE"", ""DONE""]",163,"{""deck_out"": 1}",0,1,1.0,0.206549,
88207928,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Dries @ Tufa Labs,Dominic Peel,0,1,0.488889,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88207928.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,498799349,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,23,2,112,22,14,7,counterfactual-replay-v2,,1.32.2,1,b9f6611cabd09d29311b076c9880b9a85040848b84379404483bd6ba4458b342,"[""DONE"", ""DONE""]",222,"{""prizes"": 1}",0,1,1.0,0.206549,
88208293,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Yushin Ito,Zhenyu Zhang,0,1,0.551282,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88208293.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,113971321,0,"{""0"": 1}",f666b3ec2394c384f9a00446c7703e199331f653595ba011726faaedb6f0a16c,0,35,6,113,43,13,7,counterfactual-replay-v2,,1.32.2,1,aae7fa5e3fe38355802dda4896c92d179d5e954c4e211529452638eb0c37e88a,"[""DONE"", ""DONE""]",179,"{""prizes"": 1}",0,1,1.0,0.206549,
88208966,ok,loss,win,improved,1,0,0,1.0,public_loser,0,__Taichicchi__,zoroark190,0,1,0.385417,semantic_script_plus_generic_fallback,11,11,0,,scouting_replays/archive_import/88208966.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1626212123,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,59,1,77,37,17,11,counterfactual-replay-v2,,1.32.2,1,5947644ad9c832b75c7d52e52818920a0376dd42b4550269ed09cf080c6bc92c,"[""DONE"", ""DONE""]",130,"{""prizes"": 1}",0,1,1.0,0.206549,
88209048,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Dries @ Tufa Labs,msd0110,0,1,0.514286,semantic_script_plus_generic_fallback,6,6,0,,scouting_replays/archive_import/88209048.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1858763107,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,17,1,44,18,13,6,counterfactual-replay-v2,,1.32.2,1,136126df20eeef0b6c7731865f645c60c36aba69a89e656ee24812ab3b8219e9,"[""DONE"", ""DONE""]",101,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88209398,ok,loss,win,improved,1,0,0,1.0,public_loser,0,szlachetny snieg,Zhenyu Zhang,0,1,0.833333,semantic_script_plus_generic_fallback,1,1,0,,scouting_replays/archive_import/88209398.json,5.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,2003745707,0,"{""0"": 1}",f666b3ec2394c384f9a00446c7703e199331f653595ba011726faaedb6f0a16c,0,1,0,98,5,1,1,counterfactual-replay-v2,,1.32.2,1,8620904c34c32c4f46f1005b1f911a0d94b60bcd99da04127c8b6b60c0eaa916,"[""DONE"", ""DONE""]",187,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88209472,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Majkel1337,zoroark190,0,1,0.298851,semantic_script_plus_generic_fallback,9,9,0,,scouting_replays/archive_import/88209472.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,2122683189,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,61,1,86,26,12,9,counterfactual-replay-v2,,1.32.2,1,371eab96da081af760557549c5166e72d69baa6ca090ad5789ddcc7dafa0e843,"[""DONE"", ""DONE""]",158,"{""prizes"": 1}",0,1,1.0,0.206549,
88209993,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Zhenyu Zhang,zoroark190,0,1,0.542373,semantic_script_plus_generic_fallback,9,9,0,,scouting_replays/archive_import/88209993.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,2016612549,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,27,2,72,32,19,9,counterfactual-replay-v2,,1.32.2,1,45a680caccf43d836672a0b4964125800066233dc0139b20b9dabafd004465c1,"[""DONE"", ""DONE""]",112,"{""prizes"": 1}",0,1,1.0,0.206549,
88210517,ok,loss,win,improved,1,0,0,1.0,public_loser,0,zoroark190,JZ,0,1,0.846154,semantic_script_plus_generic_fallback,5,5,0,,scouting_replays/archive_import/88210517.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,623902906,0,"{""0"": 1}",666af56df55caeb180306f94b970cfbabf23e71405ba7746019c6a3d4200c268,0,4,2,93,22,14,5,counterfactual-replay-v2,,1.32.2,1,7082ac37c9f0d1b687208c5ca83f98cfab7c7a6d06514ff45f3a195fd378a1c1,"[""DONE"", ""DONE""]",180,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88210975,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Zhenyu Zhang,Yushin Ito,0,1,0.325,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88210975.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,98667975,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,54,3,62,26,19,7,counterfactual-replay-v2,,1.32.2,1,9cbfeed2717cb4a0a23c0a8ba808ab61b039109bd9f2b5200f3e71dc920e220f,"[""DONE"", ""DONE""]",97,"{""prizes"": 1}",0,1,1.0,0.206549,
88211042,ok,loss,win,improved,1,0,0,1.0,public_loser,1,zoroark190,Yushin Ito,0,1,0.583333,semantic_script_plus_generic_fallback,2,2,0,,scouting_replays/archive_import/88211042.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,492077474,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,5,0,91,7,5,2,counterfactual-replay-v2,,1.32.2,1,11807bd73192e7ed3a82c7849a58e95fa3ac97aa1ee194e1662ec9b8fcbb024e,"[""DONE"", ""DONE""]",177,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88211566,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Yushin Ito,zoroark190,0,1,0.391304,semantic_script_plus_generic_fallback,9,9,0,,scouting_replays/archive_import/88211566.json,11.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,780789013,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,56,1,96,36,21,9,counterfactual-replay-v2,,1.32.2,1,3ba5478a940ec64ca053fe751ec8c5c4869c6e0fe31917302a14ebfe1568539d,"[""DONE"", ""DONE""]",169,"{""prizes"": 1}",0,1,1.0,0.206549,
88212701,ok,loss,win,improved,1,0,0,1.0,public_loser,0,THIRD PTCG Club,213tubo,0,1,0.403226,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88212701.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1943116779,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,37,1,86,25,17,7,counterfactual-replay-v2,,1.32.2,1,dfa03fa24834a42e8dbe0b288bc2063f3df352927552c865e3c89b702b3d1a15,"[""DONE"", ""DONE""]",141,"{""prizes"": 1}",0,1,1.0,0.206549,
88214700,ok,loss,win,improved,1,0,0,1.0,public_loser,0,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,Dries @ Tufa Labs,0,1,0.769231,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88214700.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,408899308,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,3,0,96,10,7,4,counterfactual-replay-v2,,1.32.2,1,d93e67c0715f7cd41e28a5386af124b4647755e6e819111a4e9449b681355ee2,"[""DONE"", ""DONE""]",174,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88215619,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Luca,Yushin Ito,0,1,0.75,semantic_script_plus_generic_fallback,2,2,0,,scouting_replays/archive_import/88215619.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,777229159,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,2,0,81,6,5,2,counterfactual-replay-v2,,1.32.2,1,f080331506f871fc9b25fa11eb98dfee60c31968766c91e49b8742bb593a9a52,"[""DONE"", ""DONE""]",153,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88217155,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Budew,213tubo,0,1,0.791667,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88217155.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1341133862,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,5,1,109,19,8,4,counterfactual-replay-v2,,1.32.2,1,094a01fa004cebe87130470b70c7a8a6115ce585bd2c5a6bd6d69ee7f9e78ea9,"[""DONE"", ""DONE""]",182,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88217476,ok,loss,win,improved,1,0,0,1.0,public_loser,0,zoroark190,KawattaTaido,0,1,0.75,semantic_script_plus_generic_fallback,2,2,0,,scouting_replays/archive_import/88217476.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1631237607,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,1,0,64,3,5,2,counterfactual-replay-v2,,1.32.2,1,7f58d56da8f6893800fdbee0aed2af8975b7605123ee32cf552dffd55a4a0c67,"[""DONE"", ""DONE""]",157,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88217824,ok,loss,win,improved,1,0,0,1.0,public_loser,1,szlachetny snieg,Marshall Maximizer,0,1,0.46875,semantic_script_plus_generic_fallback,6,6,0,,scouting_replays/archive_import/88217824.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,401830394,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,34,4,125,30,12,6,counterfactual-replay-v2,,1.32.2,1,91b694f24fb92918fa4c624c4d0791b5687c66fc98a8d277934d48209a9d0807,"[""DONE"", ""DONE""]",202,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88220136,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Dries @ Tufa Labs,zoroark190,0,1,0.416667,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88220136.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,9983605,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,42,3,88,30,16,7,counterfactual-replay-v2,,1.32.2,1,3011d07538af6f1e6beeec5b8d7e0ee786a46a8d832fde2556b3c91d2a72f25a,"[""DONE"", ""DONE""]",169,"{""prizes"": 1}",0,1,1.0,0.206549,
88220489,ok,loss,win,improved,1,0,0,1.0,public_loser,1,Marshall Maximizer,213tubo,0,1,0.666667,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88220489.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1382331314,0,"{""0"": 1}",e2e03fe8ef9592b1204c159a7725da3945675fa872b1e18baca550560503a78e,0,5,0,106,10,10,4,counterfactual-replay-v2,,1.32.2,1,2c2bc1303963c2a1f9e071fa6a4d8085e25d53a9b98d84fd50df3902ab08f2f2,"[""DONE"", ""DONE""]",177,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88220566,ok,loss,win,improved,1,0,0,1.0,public_loser,1,__Taichicchi__,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0,1,0.475,semantic_script_plus_generic_fallback,7,7,0,,scouting_replays/archive_import/88220566.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1871493197,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,42,4,107,38,15,7,counterfactual-replay-v2,,1.32.2,1,ce27f0d271da03be7a6fcdb69e395b588e312423273848a64ebc02044ddcf8ea,"[""DONE"", ""DONE""]",185,"{""prizes"": 1}",0,1,1.0,0.206549,
88221583,ok,loss,win,improved,1,0,0,1.0,our_agent,1,MUHAMMAD UMER FAROOQ,NekoChan-NekoChan,0,1,0.833333,semantic_script_plus_generic_fallback,3,3,0,,scouting_replays/our_agent_v3/losses/88221583.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,559495305,0,"{""0"": 1}",f8bec8947e1a9d78ab7f3c24ed4920a3725a14d059cdde74012a953439ed5a46,0,2,1,56,10,8,3,counterfactual-replay-v2,,1.32.2,1,82200a236a34454295f9f2bdcc01fce48ce657e83861d3e9f08955145b0347d5,"[""DONE"", ""DONE""]",114,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88221669,ok,loss,win,improved,1,0,0,1.0,public_loser,0,ちー,__Taichicchi__,1,1,0.666667,semantic_script_plus_generic_fallback,2,2,0,,scouting_replays/archive_import/88221669.json,8.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1315719129,0,"{""1"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,5,0,95,10,6,2,counterfactual-replay-v2,,1.32.2,1,1f8cdc32402132e690e307870dd4e60ceef5dc046ab9c1df6098e50b1421faeb,"[""DONE"", ""DONE""]",144,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88222802,ok,loss,win,improved,1,0,0,1.0,public_loser,1,溶岩,zoroark190,0,1,0.8,semantic_script_plus_generic_fallback,4,4,0,,scouting_replays/archive_import/88222802.json,4.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1975375077,0,"{""0"": 1}",9edeacae98d726ac8f6a5bb07d4225c5690a5fed36f71c21f1982d99fb35ec67,0,2,0,33,8,10,4,counterfactual-replay-v2,,1.32.2,1,6833538047f8924a152b33aeea19165b3c1f55b9b8869d74d4f211a303491e99,"[""DONE"", ""DONE""]",43,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88223081,ok,loss,win,improved,1,0,0,1.0,our_agent,0,MUHAMMAD UMER FAROOQ,macaron,0,1,0.875,semantic_script_plus_generic_fallback,3,3,0,,scouting_replays/our_agent_v3/losses/88223081.json,9.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,972724118,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,3,4,45,21,8,3,counterfactual-replay-v2,,1.32.2,1,779ee72dc21ec5c0e5c79fef6b72f7ba0f73ddfee98ad984069907d87fc32654,"[""DONE"", ""DONE""]",68,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88223586,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Budew,Majkel1337,0,1,0.506329,semantic_script_plus_generic_fallback,9,9,0,,scouting_replays/archive_import/88223586.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1846851600,0,"{""0"": 1}",cd62ff8a258325b1cd9b5f2c63b08807623d88a674ac89ad55689ad1d403f360,0,39,3,86,40,19,9,counterfactual-replay-v2,,1.32.2,1,5a784536b81e6466299ec10ad80ade55f330c2b6a3af60370bb69b2035974010,"[""DONE"", ""DONE""]",169,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88224733,ok,loss,loss,unresolved_loss,0,1,0,0.0,public_loser,1,Marshall Maximizer,Majkel1337,0,1,1.0,semantic_script_only,1,1,0,board exhausted; inspect trace,scouting_replays/archive_import/88224733.json,2.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,0.0,1,1,1587468267,0,"{""0"": 1}",cd62ff8a258325b1cd9b5f2c63b08807623d88a674ac89ad55689ad1d403f360,0,0,2,55,18,1,1,counterfactual-replay-v2,,1.32.2,1,24d5f46ec11a636768cb36ddb044533c6430928cf3c792778bba02e1a8b661f7,"[""DONE"", ""DONE""]",129,"{""no_active_pokemon"": 1}",0,1,0.793451,0.0,
88224901,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Yushin Ito,Majkel1337,0,1,0.75,semantic_script_plus_generic_fallback,3,3,0,,scouting_replays/archive_import/88224901.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1688502255,0,"{""0"": 1}",cd62ff8a258325b1cd9b5f2c63b08807623d88a674ac89ad55689ad1d403f360,0,2,0,78,6,7,3,counterfactual-replay-v2,,1.32.2,1,cb103e51dad8dc6167e060659f30ed1839fa26eaaf19b33f29f584900038e4b9,"[""DONE"", ""DONE""]",178,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
88225199,ok,loss,win,improved,1,0,0,1.0,public_loser,0,Luca,Yushin Ito,0,1,0.535211,semantic_script_plus_generic_fallback,9,9,0,,scouting_replays/archive_import/88225199.json,3.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1638834689,0,"{""0"": 1}",3f4515092dc59df397f365a9b79c7cf0c1cb73b9aa38bc47c1b18e9df4c2fdaf,0,33,5,62,38,18,9,counterfactual-replay-v2,,1.32.2,1,699219744a928f07218fe94c8c230d4547647018198f19057c0ee04fe90c96dc,"[""DONE"", ""DONE""]",162,"{""prizes"": 1}",0,1,1.0,0.206549,
88227532,ok,loss,win,improved,1,0,0,1.0,public_loser,1,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,Dries @ Tufa Labs,0,1,0.727273,semantic_script_plus_generic_fallback,6,6,0,,scouting_replays/archive_import/88227532.json,4.0,,,4d9ca6731b5adabd46d4ad9f6123fd511e4c1da4c98081a9af7058c222e47448,1.0,1,1,1313325353,0,"{""0"": 1}",c20a8a46f5c635773754f03103652f5c534b13dc622448ed2255a97234c103af,0,6,1,112,16,12,6,counterfactual-replay-v2,,1.32.2,1,c2eb403d0b6aadbd40407d7f95a472b388295f10ea816f50a08338de3a534a3f,"[""DONE"", ""DONE""]",194,"{""no_active_pokemon"": 1}",0,1,1.0,0.206549,
